CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
50043790,PRIMA DONNA RISTORANTE,QUEENS,9018,ROOSEVELT AVE,11372,3477756249,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048230,,BROOKLYN,7701,5TH AVE,11209,7187452470,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047196,,BRONX,86,HUGH J GRANT CIR,10472,3476370466,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047345,DIRTY PRECIOUS,BROOKLYN,317,3RD AVE,11215,6465677619,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047361,,MANHATTAN,9,SAINT MARKS PL,10003,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047851,JONNY'S PANINI II,MANHATTAN,493,9TH AVE,10018,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047647,,BROOKLYN,383,FLATBUSH AVE,11238,7183983299,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049021,,MANHATTAN,2041,1ST AVE,10029,2124231011,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50039446,NAMASTE RESTAURANT & CAFE,QUEENS,25811,HILLSIDE AVE,11004,__________,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049106,,BRONX,983,LEGGETT AVE,10455,9175003305,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049169,,MANHATTAN,1700,1ST AVE,10128,212 426 0868,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50035315,SEA SKY KTV,QUEENS,4620,KISSENA BLVD,11355,7185835598,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046586,SUSHI GANSO,BROOKLYN,31,3RD AVE,11217,9177715656,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045635,STATUS Q,BROOKLYN,8218,3RD AVE,11209,16466446657,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048783,,BROOKLYN,312,DITMAS AVE,11218,7184350035,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044177,GINA AMERICANA,MANHATTAN,27,E 92ND ST,10128,9179028947,American,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049108,,BRONX,191,E 167TH ST,10456,6468250156,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047412,CURRY-YA,MANHATTAN,1467,AMSTERDAM AVE,10027,212228303,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048288,AMORINO,MANHATTAN,414,AMSTERDAM AVE,10024,9293926899,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046859,Sticky's Finger Joint,MANHATTAN,598,9TH AVE,10036,9177551770,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047636,TAQUERIA SANTA FE,BROOKLYN,214,STANHOPE ST,11237,7185361590,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047703,,BROOKLYN,8521,4TH AVE,11209,3475606282,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045954,,MANHATTAN,178,CHURCH ST,10013,9176054299,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044914,SUPREME PROVISIONS,MANHATTAN,305,BLEECKER ST,10014,9178048648,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047472,FUMO ITALIAN FOOD & PIZZA,MANHATTAN,1600,AMSTERDAM AVE,10031,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047830,,MANHATTAN,15,W 27TH ST,10001,7138200154,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048582,,BROOKLYN,895,CLARKSON AVE,11203,7183639555,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045367,,BRONX,1770,E TREMONT AVE,10460,6466335580,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043731,KNOT OF THIS WORLD PRETZELS,QUEENS,16210,JAMAICA AVE,11432,5165218594,Bagels/Pretzels,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047744,,BRONX,3604,E TREMONT AVE,10465,7188220500,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046762,PASSAGE,QUEENS,4011,30TH AVE,11103,9173440742,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047765,,QUEENS,2010,CROSS BAY BLVD,11693,7189384391,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047417,EMMY SQUARED,BROOKLYN,364,GRAND ST,11211,3472601499,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043972,THAI RICE AND NOODLE,MANHATTAN,165,W 23RD ST,10011,2129899919,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048942,CARVEL,STATEN ISLAND,990,ROSSVILLE AVE,10309,7183564122,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048943,,QUEENS,3367,FARRINGTON ST,11354,7188866878,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046885,,QUEENS,2650,4TH ST,11102,9295220757,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045619,,QUEENS,13509,LEFFERTS BLVD,11420,3472411591,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048064,,BRONX,1439,E GUN HILL RD,10469,7189948175,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046355,ATOMIC WINGS/MARSHALL STREET,MANHATTAN,306,E 49TH ST,10017,2125717667,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048250,LOTTE NEW YORK PALACE,MANHATTAN,455,MADISON AVE,10022,6463156897,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047203,,BROOKLYN,1946,86TH ST,11214,7187221388,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048885,,MANHATTAN,37B,ALLEN ST,10002,3473236633,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045678,,QUEENS,14938,41ST AVE,11355,7189391400,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046387,TWO LIZARDS MEXICAN BAR & GRIL,QUEENS,3502,DITMARS BLVD,11105,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046198,,MANHATTAN,167,MADISON AVE,10016,6466109258,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047876,CITY FARM CAFE,BROOKLYN,647,FULTON ST,11217,7183693310,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50035551,DRINK,BROOKLYN,768,FRANKLIN AVE,11238,9176097050,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044625,AARONS GRILL,MANHATTAN,1413,2ND AVE,10021,2129888271,Steak,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044796,,QUEENS,5106,VERNON BLVD,11101,6465995509,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046259,ESSENTIAL CUISINE,BRONX,608,E FORDHAM RD,10458,3474053115,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048373,,QUEENS,13342,39TH AVE,11354,7185032588,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047532,,BROOKLYN,3312,CHURCH AVE,11203,7182826686,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046901,,BROOKLYN,2830,CONEY ISLAND AVE,11235,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50016318,PINOLE,MANHATTAN,179,EAST  115 STREET,10029,2128892055,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049274,,BROOKLYN,3850,NOSTRAND AVE,11235,7187693888,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048850,THE HOP SHOPPE,STATEN ISLAND,372,VAN DUZER ST,10304,9173646106,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048332,,BROOKLYN,181,GRAHAM AVE,11206,7183020700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043772,THE HAMILTON,MANHATTAN,998,AMSTERDAM AVE,10025,9176137264,American,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047581,520 DESSERT,QUEENS,13353,37TH AVE,11354,5209120000,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045493,GRAND TIER RESTAURANT @ METROPOLITAN OPERA,MANHATTAN,0,LINCOLN CENTER PLAZA,10023,2127993401,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046167,SARILING LATIN,QUEENS,4009,69TH ST,11377,7322788288,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047191,,QUEENS,8756,PARSONS BLVD,11432,3473856772,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046863,DELSUR,MANHATTAN,40,W 38TH ST,10018,7862817669,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048405,CRUMBS BAKE SHOP,MANHATTAN,2,PARK AVE,10016,3022703469,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50033347,SHANGHAI KITCHEN,BROOKLYN,854,FRANKLIN AVE,11225,7188938485,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044453,NY BAGEL CANFE N DELI,BROOKLYN,501,KINGS HWY,11223,7186277600,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046091,PLAYROOM NYC,MANHATTAN,3964,10TH AVE,10034,6466237900,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043150,BETWEEN THE BREAD,MANHATTAN,609,W 27TH ST,10001,9173251381,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047591,JUICE PRESS,MANHATTAN,250,MOTT ST,10012,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50036394,BROWN SUGAR BAR & RESTAURANT,MANHATTAN,5060,BROADWAY,10034,3475431105,Spanish,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048621,,QUEENS,7837,SPRINGFIELD BLVD,11364,7184681019,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50037845,SUNNYVALE,BROOKLYN,1031,GRAND ST,11211,2125459320,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045626,,BRONX,2136,WILLIAMSBRIDGE RD,10461,7185843333,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047587,JUICE PRESS,MANHATTAN,1474,3RD AVE,10028,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047140,LIQUITERIA,MANHATTAN,230,PARK AVE,10169,9172315259,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044908,CHIVE BLOSSOM,BROOKLYN,394,BEDFORD AVE,11249,9174186227,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046995,DUNKIN DONUTS,BROOKLYN,2978,CROPSEY AVE,11214,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048777,BELLEROSE FAMOUS PIZZA,QUEENS,9910,63RD RD,11374,5166109023,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047234,,QUEENS,3512,FARRINGTON ST,11354,7188626622,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045356,,MANHATTAN,1872,3RD AVE,10029,7322102311,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045798,MARGARITA'S,BRONX,915,AVENUE SAINT JOHN,10455,9172166715,Spanish,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046056,,QUEENS,14914,41ST AVE,11355,7188770394,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045752,,BROOKLYN,6916,18TH AVE,11204,6464653339,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049181,CAFFEBENE,MANHATTAN,33,BARROW ST,10014,6465528077,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047597,JUICE PRESS,MANHATTAN,156,PRINCE ST,10012,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50042217,SILVER LINING CAFE,BROOKLYN,495,GRAND ST,11211,9174710211,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047515,,BROOKLYN,144,N 8TH ST,11249,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045890,,MANHATTAN,151,LUDLOW ST,10002,2122281233,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047023,,QUEENS,22318,S CONDUIT AVE,11413,9178596605,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047488,SPICE,MANHATTAN,39,E 13TH ST,10003,7184264430,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048227,THE FARM ON ADDERLEY,BROOKLYN,1108,CORTELYOU RD,11218,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045935,,BRONX,1316,OAKPOINT AVE,10474,3476233683,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50036761,BROOKLYN NIGHTS BAR AND GRILL,BROOKLYN,497,DEKALB AVE,11205,7184841879,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049340,,BROOKLYN,627,THROOP AVE,11216,7184841775,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046392,JONATTAN RESTAURANT,BRONX,624,MORRIS AVE,10451,9176881171,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047276,SUBWAY 26206,QUEENS,6165,METROPOLITAN AVE,11379,9175926100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044344,AMBIANCE WINE & HOOKAH LOUNGE,STATEN ISLAND,1949,RICHMOND AVE,10314,7186986769,Italian,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043011,,MANHATTAN,67,CLINTON ST,10002,9174953574,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049173,,BRONX,1416,OGDEN AVE,10452,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045350,NOSTRO,BROOKLYN,710,5TH AVE,11215,9412284336,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046534,,MANHATTAN,381,3RD AVE,10016,2126866388,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046879,,MANHATTAN,179,3RD AVE,10003,2124774100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047616,POCION,MANHATTAN,704,W 177TH ST,10033,9198093657,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046501,NICKY'S PIZZA RESTAURANT,BRONX,3070,BAINBRIDGE AVE,10467,7182314813,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047507,JUICE PRESS,MANHATTAN,239,COLUMBUS AVE,10023,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049095,,MANHATTAN,300,W 23RD ST,10011,2127270888,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047008,,QUEENS,4702,37TH ST,11101,7183611747,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046016,,MANHATTAN,201,ALLEN ST,10002,6469186877,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045576,CHILES Y CHOCOLATE CUCINA URBANA,BROOKLYN,413,MYRTLE AVE,11205,6467505660,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044182,HINTERLANDS,BROOKLYN,739,CHURCH AVE,11218,3474636720,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048923,,BROOKLYN,834,BROADWAY,11206,7185994441,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047379,THE ROSEMONT,BROOKLYN,63,MONTROSE AVE,11206,3476787262,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048733,EL SOL RESTAURANT,QUEENS,8707,NORTHERN BLVD,11372,7186610100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048715,,MANHATTAN,599,6TH AVE,10011,2125665305,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045892,,BRONX,582,MORRIS AVE,10451,7184011653,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045674,,QUEENS,4017,MAIN ST,11354,9173788909,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048996,,BROOKLYN,1185,BROADWAY,11221,3474972638,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044528,,BROOKLYN,3914,8TH AVE,11232,7184362899,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046268,MAISON KAYSER,BROOKLYN,57,COURT ST,11201,9172096177,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048548,,BRONX,25,BEDFORD PARK BLVD E,10468,7186846364,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50035437,ULIVO,MANHATTAN,4,W 28TH ST,10001,6463732177,Italian,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048586,,MANHATTAN,57,E 54TH ST,10022,212634100,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048351,,QUEENS,8609,NORTHERN BLVD,11372,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
41639593,LA NUEVA CLASICA ANTILLANA,BROOKLYN,116,MESEROLE STREET,11206,7187824581,Spanish,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047621,MALLIARAKIS,BRONX,961,LEGGETT AVE,10455,9177378902,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50038965,BESPOKE KITCHEN,MANHATTAN,615 1/2,HUDSON ST,10014,2129893155,American,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048515,,MANHATTAN,142,W 72ND ST,10023,2124980022,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047981,TWO BOOTS MIDTOWN EAST,MANHATTAN,337,LEXINGTON AVE,10016,2127772668,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048330,COMPLETE BODY & SPA,MANHATTAN,22,W 19TH ST,10011,2127777719,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047592,,MANHATTAN,122,GREENWICH AVE,10011,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049300,ABITINO'S PIZZA,MANHATTAN,730,10TH AVE,10019,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043315,EL SINALOENSE,BRONX,132,W FORDHAM RD,10468,3478196906,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50013031,COFFEED,QUEENS,9-Apr,47 ROAD,11101,5166802181,Caf̩/Coffee/Tea,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047927,,MANHATTAN,2245,1ST AVE,10029,9176856668,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047862,JUSTINOS,MANHATTAN,881,10TH AVE,10019,2125821222,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049156,,BRONX,1639B,WESTCHESTER AVE,10472,6467875533,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046037,,BROOKLYN,1311,AVENUE U,11229,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047633,,MANHATTAN,202,CENTRE ST,10013,2129661123,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50041029,NOEL'S BAR & GRILL,BROOKLYN,373,CHAUNCEY ST,11233,6465715670,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047788,,BROOKLYN,1525,GATES AVE,11237,9178701708,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047502,ANNABELLE'S,BROOKLYN,717,86TH ST,11228,6465333123,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043586,,MANHATTAN,1995,AMSTERDAM AVE,10032,7324062445,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50038012,BRESIS DEL MAR,STATEN ISLAND,1255,CASTLETON AVE,10310,9177458274,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50018447,KAFU RESTAURANT,BROOKLYN,1551,NOSTRAND AVE,11226,9172796128,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047479,,BROOKLYN,630,FLUSHING AVE,11206,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045807,CHARLEYS PHILLY STEAK,BRONX,200,BAYCHESTER AVE,10475,2014031014,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043627,NY BRAT FACTORY,MANHATTAN,933,AMSTERDAM AVE,10025,2016581812,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046356,,MANHATTAN,135,CHRISTOPHER ST,10014,2124775880,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045295,TREEHOUSE,BROOKLYN,417,MARCUS GARVEY BLVD,11216,9176922926,Caribbean,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047074,,QUEENS,18909,JAMAICA AVE,11423,7186797080,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044577,BURGER KING,BRONX,961,E 174TH ST,10460,6468352890,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048648,CORNER FOOD INC,QUEENS,13524,40TH RD,11354,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048563,,BROOKLYN,7324,13TH AVE,11228,9176827451,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048058,,QUEENS,9220,JAMAICA AVE,11421,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048617,,QUEENS,11318,SUTPHIN BLVD,11435,7183223333,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045851,ROAST KITCHEN,MANHATTAN,520,8TH AVE,10018,9174976029,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048257,PATE PALO,MANHATTAN,251,DYCKMAN ST,10034,6465290736,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048240,DUNKIN DONUTS & BASKIN ROBBINS,BROOKLYN,43,JAMAICA AVE,11207,9178863304,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045331,RESTAURANT MARKETING ASSOCIATES,MANHATTAN,1177,AVE AMERICAS,10036,2126427292,American,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048124,KOFTE PIYAZ RESTAURANT,BROOKLYN,881,5TH AVE,11232,3472277036,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045209,NEW POP'S RESTAURANT,QUEENS,8522,JAMAICA AVE,11421,7188462037,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044852,BERLIN CURRYWURST,MANHATTAN,75,9th AVE,10011,3236332707,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043868,,BROOKLYN,2524,CONEY ISLAND AVE,11223,7182197641,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047762,BALADE EASTERN MEDITERRANEAN,MANHATTAN,144,W 37TH ST,10018,9176648481,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045301,,QUEENS,4624,KISSENA BLVD,11355,2035178477,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50037720,BUNK*R,BROOKLYN,899,BERGEN ST,11238,7183864282,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047595,JUICE PRESS,MANHATTAN,70,E 1ST ST,10003,2123889539,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047058,,BROOKLYN,11,GRAHAM AVE,11206,9293376375,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049315,,MANHATTAN,42,BROADWAY,10004,9172135932,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045771,,MANHATTAN,10,COLUMBUS CIR,10019,2128239770,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049320,ICHIRAN  NY RESTAURANT,BROOKLYN,374/376,JOHNSON AVE,11206,6466403755,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044507,ZAMAAN,BROOKLYN,2204,AVENUE X,11235,3475934444,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045955,,BROOKLYN,902,KINGS HWY,11223,7189755060,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044736,GEBHARD'S BEER CULTURE,MANHATTAN,228,W 72ND ST,10023,9174945846,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044565,,QUEENS,2101,21ST AVE,11105,6469208925,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046770,,QUEENS,12009,LIBERTY AVE,11419,5164348087,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047033,,QUEENS,6447,108TH ST,11375,7188972222,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048509,,MANHATTAN,38,W 36TH ST,10018,6468582320,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046509,HARU,MANHATTAN,176,8TH AVE,10011,2124940419,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048963,,MANHATTAN,124,LEXINGTON AVE,10016,9176757678,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046671,,MANHATTAN,120,ESSEX ST,10002,9173732129,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048149,,MANHATTAN,1593,SAINT NICHOLAS AVE,10040,2129270282,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048479,MANOLO'S,BROOKLYN,1039,BELMONT AVE,11208,6465488820,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50047326,,BROOKLYN,1492,MYRTLE AVE,11237,3477925970,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046744,,BROOKLYN,1380,BROADWAY,11221,5162560200,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50049330,,QUEENS,6417,CENTRAL AVE,11385,7183661928,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046452,,MANHATTAN,90,THOMPSON ST,10012,9172943781,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048642,GREGORYS COFFEE,MANHATTAN,12,E 46TH ST,10017,2126611722,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048460,STARBUCKS COFFEE #28168,MANHATTAN,55,W 46TH ST,10036,2126159700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048219,MELTBAKERY INC,MANHATTAN,42,BROADWAY,10004,6465356358,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048214,,BROOKLYN,6801,4TH AVE,11220,3472078186,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045813,,BROOKLYN,1845,NOSTRAND AVE,11226,6465419798,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50048579,,QUEENS,5326,ROOSEVELT AVE,11377,3476566096,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043714,,MANHATTAN,127,W 26TH ST,10001,6469793970,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044864,NAKAMURA,MANHATTAN,172,DELANCEY ST,10002,2126141810,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046743,,QUEENS,7615,JAMAICA AVE,11421,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50043743,THE DAIRY,BROOKLYN,34,35TH ST,11232,6465544776,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044505,,STATEN ISLAND,3007,RICHMOND TER,10303,7184158751,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50045385,,BROOKLYN,6510,BAY PKWY,11204,7183319383,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50040584,EXCELSIOR,BROOKLYN,563,5TH AVE,11215,,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50044401,Portable Chef,MANHATTAN,2191,3RD AVE,10035,9176578888,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046592,STARBUCKS COFFEE COMPANY #25533,MANHATTAN,222,BROADWAY,10038,2126159700,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
50046988,ORWASHERS,MANHATTAN,440,AMSTERDAM AVE,10024,9178166801,Other,1/1/1900,,,Not Applicable,,,,4/25/2016,
