CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE
41721673,HEIGHTS TAVERN,MANHATTAN,3910,BROADWAY,10032,6053766146,American,2/29/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
41457630,KYOCHON,MANHATTAN,319,5 AVENUE,10016,2127259292,Korean,4/13/2016,Violations were cited in the following area(s).,10F,Not Critical,22,Z,4/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41320159,D & S MARKET PLACE,MANHATTAN,34,WEST   56 STREET,10019,2122653434,American,3/4/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,3/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
41414060,EL PASO RESTAURANTE MEXICANO,MANHATTAN,1643,LEXINGTON AVENUE,10029,2128319831,Mexican,1/15/2016,Violations were cited in the following area(s).,04L,Critical,13,A,1/15/2016,4/25/2016,Cycle Inspection / Re-inspection
41144043,JIMBO'S HAMBURGER PALACE,MANHATTAN,528,WEST  145 STREET,10031,2129260338,American,2/11/2016,Violations were cited in the following area(s).,10F,Not Critical,24,B,2/11/2016,4/25/2016,Cycle Inspection / Re-inspection
50000501,THE STOREHOUSE,MANHATTAN,69,WEST 23 STREET,10010,2122438898,American,3/8/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/8/2016,4/25/2016,Cycle Inspection / Re-inspection
41138498,NEW YORK BURGER CO,MANHATTAN,678,6 AVENUE,10010,2122291404,Hamburgers,2/16/2016,Violations were cited in the following area(s).,06D,Critical,13,A,2/16/2016,4/25/2016,Cycle Inspection / Re-inspection
41001763,ORIENTAL GARDEN RESTAURANT,MANHATTAN,14,ELIZABETH STREET,10013,2126190085,Chinese,3/21/2016,Violations were cited in the following area(s).,04K,Critical,26,B,3/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40594741,MONSTER SUSHI,MANHATTAN,158,WEST   23 STREET,10011,2126209131,Japanese,4/7/2016,Violations were cited in the following area(s).,08A,Not Critical,9,A,4/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
40930516,RAVAGH PERSIAN GRILL,MANHATTAN,11,EAST   30 STREET,10016,2126960300,Iranian,4/15/2016,Violations were cited in the following area(s).,10F,Not Critical,12,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50017744,NEW HARLEM,MANHATTAN,2070,7TH AVE,10027,6462615334,American,3/8/2016,Violations were cited in the following area(s).,10I,Not Critical,9,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50013002,JOEY PEPPERONI,MANHATTAN,381,BROADWAY,10013,2122135558,Pizza,3/16/2016,Violations were cited in the following area(s).,10B,Not Critical,10,A,3/16/2016,4/25/2016,Cycle Inspection / Re-inspection
41460081,"SUBWAY, PAPA JOHN'S PIZZA",MANHATTAN,12,EAST   37 STREET,10016,2122529500,Sandwiches,2/4/2016,Violations were cited in the following area(s).,02G,Critical,13,A,2/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
41371865,PRET A MANGER,MANHATTAN,880,3 AVENUE,10022,6468102422,Sandwiches,3/22/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,3/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50003218,RAVAGH PERSIAN GRILL,MANHATTAN,125,1ST AVE #127,10003,2123350207,Iranian,3/23/2016,Violations were cited in the following area(s).,06C,Critical,13,A,3/23/2016,4/25/2016,Cycle Inspection / Initial Inspection
50045017,DAVIDOVICH BAKERY,MANHATTAN,75,9TH AVE,10011,2123912870,Bakery,2/22/2016,Violations were cited in the following area(s).,06A,Critical,25,B,2/22/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41079532,SHIMIZU RESTAURANT,MANHATTAN,318324,51 STREET,10019,2125811581,Japanese,4/19/2016,Violations were cited in the following area(s).,06F,Critical,11,A,4/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
50003139,MUSCLE MAKER GRILL,MANHATTAN,114,7TH AVENUE,10011,2128071000,American,3/2/2016,Violations were cited in the following area(s).,02H,Critical,12,A,3/2/2016,4/25/2016,Cycle Inspection / Re-inspection
40512297,BARRACUDA BAR,MANHATTAN,275,WEST   22 STREET,10011,2126458613,American,2/11/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,2/11/2016,4/25/2016,Cycle Inspection / Re-inspection
50001124,BRAZIL BRAZIL RESTUARANT,MANHATTAN,330,WEST 46 STREET,10036,2129574300,Brazilian,2/26/2016,Violations were cited in the following area(s).,06D,Critical,8,A,2/26/2016,4/25/2016,Cycle Inspection / Initial Inspection
50005932,TAQUERIA TEHUITZINGO,MANHATTAN,578,9TH AVE,10036,6467073916,Mexican,2/4/2016,Violations were cited in the following area(s).,02H,Critical,25,B,2/4/2016,4/25/2016,Cycle Inspection / Re-inspection
41632998,CAFE TARANTIN,MANHATTAN,302,WEST   38 STREET,10018,3479939721,Caf̩/Coffee/Tea,2/22/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
50015204,HOOTERS,MANHATTAN,155,W 33RD ST,10001,2126959580,American,3/31/2016,Violations were cited in the following area(s).,06D,Critical,13,A,3/31/2016,4/25/2016,Cycle Inspection / Initial Inspection
41269802,SANCTUARY T,MANHATTAN,337,WEST BROADWAY,10013,2129417832,American,2/17/2016,Violations were cited in the following area(s).,04N,Critical,10,A,2/17/2016,4/25/2016,Cycle Inspection / Re-inspection
41594825,WRAPIDO,MANHATTAN,104,8 AVENUE,10011,2122087800,Mediterranean,3/21/2016,Violations were cited in the following area(s).,06D,Critical,10,A,3/21/2016,4/25/2016,Cycle Inspection / Re-inspection
41543848,NO 1 CHINESE RESTAURANT,MANHATTAN,3853,BROADWAY,10032,2129280245,Chinese,4/7/2016,Violations were cited in the following area(s).,02B,Critical,13,A,4/7/2016,4/25/2016,Cycle Inspection / Re-inspection
40396183,HI FI,MANHATTAN,169,AVENUE A,10009,2124208392,American,3/11/2016,Violations were cited in the following area(s).,06E,Critical,10,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
50033094,SOFITEL NEW YORK,MANHATTAN,45,W 44TH ST,10036,2123548844,American,4/13/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
50005809,TAIWAN PORK CHOP HOUSE,MANHATTAN,3,DOYERS ST,10013,2127917007,Chinese,2/19/2016,Violations were cited in the following area(s).,10A,Not Critical,9,A,2/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044001,BALLY TOTAL FITNESS,MANHATTAN,1915,3RD AVE,10029,2123693063,"Juice, Smoothies, Fruit Salads",1/26/2016,Violations were cited in the following area(s).,09C,Not Critical,9,A,1/26/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41039814,STARBUCKS,MANHATTAN,45,EAST   51 STREET,10022,2126888490,Caf̩/Coffee/Tea,4/16/2016,Violations were cited in the following area(s).,10F,Not Critical,7,A,4/16/2016,4/25/2016,Cycle Inspection / Initial Inspection
50042295,TAQUERIA DIANA,MANHATTAN,601,6TH AVE,10011,6466570257,Mexican,2/16/2016,Violations were cited in the following area(s).,10F,Not Critical,15,B,2/16/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50010729,FABRICK BY DAVID BURKE,MANHATTAN,45,W 38TH ST,10018,2123023838,American,4/19/2016,Violations were cited in the following area(s).,02H,Critical,35,Z,4/19/2016,4/25/2016,Cycle Inspection / Re-inspection
40983831,DEUTSCHE BANK- EXEC DINING ROOM,MANHATTAN,60,WALL STREET,10005,2122507681,American,1/15/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,1/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
41145134,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,1392,LEXINGTON AVENUE,10128,2127225767,Donuts,1/6/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,1/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
50007366,The Roost,MANHATTAN,222,AVENUE B,10009,6469186700,Caf̩/Coffee/Tea,2/8/2016,Violations were cited in the following area(s).,08A,Not Critical,12,A,2/8/2016,4/25/2016,Cycle Inspection / Re-inspection
50044704,YOURS TRULY,MANHATTAN,8,SPRING ST,10012,9173882641,Caf̩/Coffee/Tea,2/23/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,2/23/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
40606331,PARK ITALIAN GOURMENT,MANHATTAN,60,WEST   45 STREET,10036,2123820580,Italian,1/6/2016,Violations were cited in the following area(s).,02B,Critical,10,A,1/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
50006673,CORADO BREAD & PASTRY,MANHATTAN,1361,LEXINGTON AVE,10128,2123488943,Caf̩/Coffee/Tea,3/18/2016,Violations were cited in the following area(s).,04L,Critical,10,A,3/18/2016,4/25/2016,Cycle Inspection / Initial Inspection
50013304,JARS BY DANI,MANHATTAN,540,6TH AVE,10011,2406448127,Nuts/Confectionary,1/7/2016,Violations were cited in the following area(s).,08A,Not Critical,11,A,1/7/2016,4/25/2016,Cycle Inspection / Re-inspection
41316656,I SODI,MANHATTAN,105,CHRISTOPHER STREET,10014,2124145774,Italian,2/10/2016,Violations were cited in the following area(s).,06D,Critical,10,A,2/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
41421789,THIRSTEA CAFE,MANHATTAN,280,EAST   10 STREET,10009,2122600436,Caf̩/Coffee/Tea,4/13/2016,Violations were cited in the following area(s).,10H,Not Critical,9,A,4/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
40675977,OSTERIA SERAFINA,MANHATTAN,38,EAST   58 STREET,10022,2128328888,Italian,4/22/2016,Violations were cited in the following area(s).,02G,Critical,13,A,4/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
50034269,FIKA,MANHATTAN,114,W 41ST ST,10036,2128400677,Caf̩/Coffee/Tea,4/14/2016,Violations were cited in the following area(s).,06A,Critical,7,A,4/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41653176,JOE COFFEE,MANHATTAN,131,WEST   21 STREET,10011,2129247400,Caf̩/Coffee/Tea,2/17/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,2/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
41222437,CUPCAKE CAFE CASA,MANHATTAN,545,9 AVENUE,10018,2122689975,Caf̩/Coffee/Tea,2/9/2016,Violations were cited in the following area(s).,10F,Not Critical,3,A,2/9/2016,4/25/2016,Cycle Inspection / Initial Inspection
50037408,FIKA,MANHATTAN,566,10TH AVE,10036,2122390500,Caf̩/Coffee/Tea,2/17/2016,Violations were cited in the following area(s).,08C,Not Critical,7,A,2/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
41702637,INTERNATIONAL WINGS FACTORY,MANHATTAN,1762,FIRST AVENUE,10128,2123482627,American,4/15/2016,Violations were cited in the following area(s).,06C,Critical,7,A,4/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50009892,BLUESTONE LANE COLLECTIVE CAFE,MANHATTAN,55,GREENWICH AVENUE,10014,6463681988,Australian,1/22/2016,Violations were cited in the following area(s).,04N,Critical,10,A,1/22/2016,4/25/2016,Cycle Inspection / Re-inspection
41296070,TIMMY'S BY THE RIVER,MANHATTAN,1737,YORK AVENUE,10128,2128609191,American,4/5/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,4/5/2016,4/25/2016,Cycle Inspection / Initial Inspection
41316819,HIDEAWAY,MANHATTAN,185,DUANE STREET,10013,2123345775,American,1/13/2016,Violations were cited in the following area(s).,04L,Critical,11,A,1/13/2016,4/25/2016,Cycle Inspection / Re-inspection
41443706,THE BRESLIN BAR & DINNING ROOM,MANHATTAN,16,WEST   29 STREET,10001,2126791939,English,4/22/2016,Violations were cited in the following area(s).,02G,Critical,12,A,4/22/2016,4/25/2016,Cycle Inspection / Initial Inspection
40904478,LOVELY DAY,MANHATTAN,196,ELIZABETH STREET,10012,2129253310,Thai,1/8/2016,Violations were cited in the following area(s).,10H,Not Critical,12,A,1/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
40635781,CARAVAN OF DREAMS,MANHATTAN,405,EAST    6 STREET,10009,2122541613,Vegetarian,3/17/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,3/17/2016,4/25/2016,Cycle Inspection / Initial Inspection
50011919,BRICKLANE CURRY HOUSE,MANHATTAN,99,2ND AVE,10003,2129792900,Indian,2/29/2016,Violations were cited in the following area(s).,02B,Critical,12,A,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
40634730,NEW YORK UNIVERSITY - COURTYARD CAFE,MANHATTAN,75,3 AVENUE,10003,2129953010,American,2/9/2016,Violations were cited in the following area(s).,04L,Critical,12,A,2/9/2016,4/25/2016,Cycle Inspection / Initial Inspection
41321378,CALIENTE CAB,MANHATTAN,488,3 AVENUE,10016,2126853828,Mexican,1/14/2016,Violations were cited in the following area(s).,06E,Critical,12,A,1/14/2016,4/25/2016,Cycle Inspection / Initial Inspection
41700356,DUNKIN' DONUTS,MANHATTAN,1571,YORK AVENUE,10028,2122491155,Donuts,2/11/2016,Violations were cited in the following area(s).,06D,Critical,11,A,2/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
40392162,BEYOGLU,MANHATTAN,200,EAST   81 STREET,10028,2126500850,Mediterranean,1/15/2016,Violations were cited in the following area(s).,06C,Critical,13,A,1/15/2016,4/25/2016,Cycle Inspection / Initial Inspection
50016856,CHINA GREEN DIM SUM RESTAURANT,MANHATTAN,368,W 46TH ST,10036,2129699001,Chinese,3/30/2016,Violations were cited in the following area(s).,06F,Critical,31,C,3/30/2016,4/25/2016,Cycle Inspection / Re-inspection
50041722,TACO GOGO,MANHATTAN,564,W 181ST ST,10033,2129288226,Mexican,1/20/2016,Violations were cited in the following area(s).,10F,Not Critical,6,A,1/20/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41163807,ALPHABET LOUNGE,MANHATTAN,104,AVENUE C,10009,3472280290,American,4/1/2016,Violations were cited in the following area(s).,10F,Not Critical,9,A,4/1/2016,4/25/2016,Cycle Inspection / Re-inspection
40854704,Manon Cafe / Leonidas,MANHATTAN,120,BROADWAY,10002,2127666100,Caf̩/Coffee/Tea,1/12/2016,Violations were cited in the following area(s).,10B,Not Critical,6,A,1/12/2016,4/25/2016,Cycle Inspection / Initial Inspection
41720892,NERAI,MANHATTAN,55,EAST   54 STREET,10022,2127595554,Greek,4/7/2016,Violations were cited in the following area(s).,02B,Critical,13,A,4/7/2016,4/25/2016,Cycle Inspection / Initial Inspection
41069598,TARA HILL IRISH TAVERN,MANHATTAN,2794,BROADWAY,10025,2126789738,American,2/25/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,2/25/2016,4/25/2016,Cycle Inspection / Initial Inspection
40376352,BLUE NOTE JAZZ,MANHATTAN,131,WEST    3 STREET,10012,2124750049,American,3/30/2016,Violations were cited in the following area(s).,10B,Not Critical,5,A,3/30/2016,4/25/2016,Cycle Inspection / Initial Inspection
50018017,LA BELLEZZA,MANHATTAN,145,E 49TH ST,10017,2128713223,Pizza,3/10/2016,Violations were cited in the following area(s).,10F,Not Critical,11,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
41711196,ZOE CAFE,MANHATTAN,301,WEST  121 STREET,10027,2126626300,Egyptian,3/8/2016,Violations were cited in the following area(s).,09C,Not Critical,10,A,3/8/2016,4/25/2016,Cycle Inspection / Initial Inspection
50044875,TIME INC. CAFE AND COFFEE BAR,MANHATTAN,225,LIBERTY ST,10281,2125229327,American,3/18/2016,Violations were cited in the following area(s).,06C,Critical,10,A,3/18/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
41340016,KAFANA,MANHATTAN,116,AVENUE C,10009,2123538000,Eastern European,2/4/2016,Violations were cited in the following area(s).,10B,Not Critical,8,A,2/4/2016,4/25/2016,Cycle Inspection / Initial Inspection
41155515,BUTTERFIELD MARKET,MANHATTAN,170,EAST   70 STREET,10021,2122887800,Caf̩/Coffee/Tea,2/24/2016,Violations were cited in the following area(s).,06C,Critical,13,A,2/24/2016,4/25/2016,Cycle Inspection / Initial Inspection
41471168,TARTINERY,MANHATTAN,209,MULBERRY STREET,10012,2123005838,French,2/29/2016,Violations were cited in the following area(s).,06D,Critical,5,A,2/29/2016,4/25/2016,Cycle Inspection / Re-inspection
41704811,WA BAR,MANHATTAN,28,WEST   32 STREET,10001,2129672228,Continental,3/9/2016,Violations were cited in the following area(s).,10F,Not Critical,10,A,3/9/2016,4/25/2016,Cycle Inspection / Initial Inspection
41679211,ZEST,MANHATTAN,249,BROOME STREET,10002,2126773158,Asian,4/21/2016,Violations were cited in the following area(s).,09C,Not Critical,16,Z,4/21/2016,4/25/2016,Cycle Inspection / Re-inspection
40989220,NHA TRANG RESTAURANT,MANHATTAN,87,BAXTER STREET,10013,2122335948,Vietnamese/Cambodian/Malaysia,1/13/2016,Violations were cited in the following area(s).,04L,Critical,12,A,1/13/2016,4/25/2016,Cycle Inspection / Initial Inspection
40365726,BARBETTA RESTAURANT,MANHATTAN,319321,323 W. 46TH ST.,10036,2122469171,Italian,1/27/2016,Violations were cited in the following area(s).,04N,Critical,12,A,1/27/2016,4/25/2016,Cycle Inspection / Initial Inspection
41288679,CREDIT SUISSE,MANHATTAN,1,MADISON AVENUE,10010,2123252071,American,2/22/2016,Violations were cited in the following area(s).,02G,Critical,11,A,2/22/2016,4/25/2016,Cycle Inspection / Re-inspection
40747363,OXFORD CAFE,MANHATTAN,375,5 AVENUE,10016,2128897757,Caf̩/Coffee/Tea,1/28/2016,Violations were cited in the following area(s).,06F,Critical,9,A,1/28/2016,4/25/2016,Cycle Inspection / Re-inspection
40535128,JACQUE'S CAFE,MANHATTAN,204,EAST   85 STREET,10028,2123272272,French,2/24/2016,Violations were cited in the following area(s).,04L,Critical,37,C,2/24/2016,4/25/2016,Cycle Inspection / Re-inspection
50044267,GEN RAMEN HOUSE,MANHATTAN,112,ELDRIDGE ST,10002,2129669696,Japanese,4/12/2016,Violations were cited in the following area(s).,10F,Not Critical,20,Z,4/12/2016,4/25/2016,Pre-permit (Operational) / Re-inspection
50045787,STARBUCKS COFFEE # 26528,MANHATTAN,1040,6TH AVE,10018,3479783853,American,4/15/2016,Violations were cited in the following area(s).,06C,Critical,7,A,4/15/2016,4/25/2016,Pre-permit (Operational) / Initial Inspection
41477944,RARE BAR  AND  GRILL,MANHATTAN,152,WEST   26 STREET,10001,2128077273,American,4/19/2016,Violations were cited in the following area(s).,10B,Not Critical,11,A,4/19/2016,4/25/2016,Cycle Inspection / Initial Inspection
40741900,GIORGIO'S OF GRAMERCY,MANHATTAN,27,EAST   21 STREET,10010,2124770007,Italian,4/20/2016,Violations were cited in the following area(s).,06C,Critical,9,A,4/20/2016,4/25/2016,Cycle Inspection / Initial Inspection
50012302,ANTHONY CAFE,MANHATTAN,73,2ND AVE,10003,2125390966,American,4/6/2016,Violations were cited in the following area(s).,10B,Not Critical,9,A,4/6/2016,4/25/2016,Cycle Inspection / Initial Inspection
41157609,TONY'S PIZZA PASTA & GYRO,MANHATTAN,4771,BROADWAY,10034,2125447476,Pizza,3/10/2016,Violations were cited in the following area(s).,10B,Not Critical,12,A,3/10/2016,4/25/2016,Cycle Inspection / Initial Inspection
41626762,ELEVEN MADISON PARK,MANHATTAN,11,MADISON AVENUE,10010,2128890905,American,3/11/2016,Violations were cited in the following area(s).,02B,Critical,12,A,3/11/2016,4/25/2016,Cycle Inspection / Initial Inspection
40996400,KEKO CAFE,MANHATTAN,121,MADISON AVENUE,10016,2126854360,Caf̩/Coffee/Tea,1/27/2016,Violations were cited in the following area(s).,04L,Critical,19,B,1/27/2016,4/25/2016,Cycle Inspection / Re-inspection
41676090,HAMPTON INN EMPIRE STATE BUILDING,MANHATTAN,59,WEST   35 STREET,10001,2125643688,American,4/1/2016,Violations were cited in the following area(s).,10F,Not Critical,2,A,4/1/2016,4/25/2016,Cycle Inspection / Initial Inspection
41459208,CHELSEA BAGEL & CAFE,MANHATTAN,139,WEST   14 STREET,10011,2124622435,American,3/29/2016,Violations were cited in the following area(s).,10F,Not Critical,8,A,3/29/2016,4/25/2016,Cycle Inspection / Initial Inspection
